DATE,TIME,PICK UP ADDRESS
9/4/2014,9:00:00 AM, 3569 Dekalb Ave Bronx
9/4/2014,9:00:00 AM," 155-02 90th Ave Jamaica, QU"
9/4/2014,9:00:00 AM, 301 West 148 St NYC
9/4/2014,9:00:00 AM, 622 W 141 St NYC
9/4/2014,9:00:00 AM, 130 Edgecombe Ave NYC
9/4/2014,9:00:00 AM," 3758 E Tremont Ave Throgs Neck, BX"
9/4/2014,9:00:00 AM, 601 W 176 St NYC
9/4/2014,9:00:00 AM," 2755 Dewey Ave Throgs Neck, BX"
9/4/2014,9:00:00 AM, 95 Old Broadway NYC
9/4/2014,9:00:00 AM," 3435 97th St Corona, QU"
9/4/2014,9:00:00 AM," 2315 University Ave Jerome, BX"
9/4/2014,9:00:00 AM," 2271 Washington Ave Tremont, BX"
9/4/2014,9:00:00 AM, 1106 Boynton Ave Bronx
9/4/2014,9:00:00 AM, 2569 7 Ave New York
9/4/2014,9:00:00 AM," 961 E 180th St Westfarms, BX"
9/4/2014,9:00:00 AM," 1240 Sherman Ave Morrisania, BX"
9/4/2014,9:00:00 AM," 1794 Anthony Ave Tremont, BX"
9/4/2014,9:00:00 AM," 660 E 183rd St Fordham, BX"
9/4/2014,9:00:00 AM," 1040 Havemeyer Ave Parkchester, BX"
9/4/2014,9:00:00 AM, 100 Post Ave NYC
9/4/2014,9:01:00 AM," 3235 Cambridge Ave Kingsbridge, BX"
9/4/2014,9:01:00 AM," 2084 Davidson Ave Morris Heights, BX"
9/4/2014,9:01:00 AM, 250 W 90 St NYC
9/4/2014,9:03:00 AM," 320 E 141st St Mott Haven, BX"
9/4/2014,9:05:00 AM," 3333 Henry Hudson Pkwy W Kingsbridge, BX"
9/4/2014,9:05:00 AM, 75 Park Ter E NYC
9/4/2014,9:06:00 AM,esquina ne E 103 St NYC
9/4/2014,9:07:00 AM, 120 Vermilyea Ave NYC
9/4/2014,9:07:00 AM, 2025 Broadway NYC
9/4/2014,9:08:00 AM,credit card 115 Payson Ave NYC
9/4/2014,9:08:00 AM, 89 Seaman Ave NYC
9/4/2014,9:09:00 AM, 108 W 227 St NYC
9/4/2014,9:10:00 AM, 122 E 104 St NYC
9/4/2014,9:10:00 AM," 900 Grand Concourse Cortlandt, BX"
9/4/2014,9:11:00 AM," 1515 Grand Concourse Tremont, BX"
9/4/2014,9:12:00 AM," 2770 Briggs Ave Fordham, BX"
9/4/2014,9:12:00 AM,starbuck sw Broadway NYC
9/4/2014,9:12:00 AM,base 4980 Broadway NYC
9/4/2014,9:12:00 AM, 545 W 126 St NYC
9/4/2014,9:12:00 AM," 3419 Irwin Ave Kingsbridge, BX"
9/4/2014,9:12:00 AM, 240 Cabrini Blvd NYC
9/4/2014,9:13:00 AM, 450 W 131 St NEW YORK
9/4/2014,9:15:00 AM, 57 Park Ter W NYC
9/4/2014,9:15:00 AM, 4960 Broadway NYC
9/4/2014,9:15:00 AM, 1138 229th Dr S Bronx
9/4/2014,9:15:00 AM, 306 E 117 St New York
9/4/2014,9:15:00 AM, 1201 Shakespeare Ave Bronx
9/4/2014,9:15:00 AM,Village Care Assisted Living 510 W 46 St New York
9/4/2014,9:15:00 AM," 1715 Bruckner Blvd Soundview, BX"
9/4/2014,9:15:00 AM,917-388-2848 home 140 W 131 St New York
9/4/2014,9:15:00 AM, 1405 Park Ave NYC
9/4/2014,9:16:00 AM, 10 Union Sq E New York
9/4/2014,9:17:00 AM," 235 W 230th St Kingsbridge, BX"
9/4/2014,9:17:00 AM, 875 Columbus Ave NYC
9/4/2014,9:18:00 AM, 228 W 231st St Bronx
9/4/2014,9:18:00 AM, 620 W 42 St New York
9/4/2014,9:19:00 AM, 1310 Sheridan Ave Bronx
9/4/2014,9:19:00 AM," 3042 Kingsbridge Ter Kingsbridge, BX"
9/4/2014,9:20:00 AM, 153 Vermilyea Ave NYC
9/4/2014,9:20:00 AM," 3030 Heath Ave Kingsbridge, BX"
9/4/2014,9:20:00 AM, 206 Audubon Ave NYC
9/4/2014,9:21:00 AM, 456 W 141 St NYC
9/4/2014,9:22:00 AM, 515 E 79 St NYC
9/4/2014,9:22:00 AM, 660 Riverside Dr NYC
9/4/2014,9:22:00 AM, 2079 8 Ave NYC
9/4/2014,9:25:00 AM, 629 W 185 St NYC
9/4/2014,9:25:00 AM, 720 Lenox Ave NYC
9/4/2014,9:25:00 AM, 325 E 72 St NYC
9/4/2014,9:26:00 AM, 4120 Broadway NEW YORK
9/4/2014,9:26:00 AM," 3880 Orloff Ave Kingsbridge, BX"
9/4/2014,9:27:00 AM, 560 Lenox Ave NYC
9/4/2014,9:28:00 AM, 1650 Grand Concourse Bronx
9/4/2014,9:29:00 AM, 1003 Grant Ave Bronx
9/4/2014,9:30:00 AM, 30 Cooper St NYC
9/4/2014,9:30:00 AM, 2770 Kingsbridge Ter Bronx
9/4/2014,9:30:00 AM, 110 E 129 St NYC
9/4/2014,9:30:00 AM," 2070 Clinton Ave Tremont, BX"
9/4/2014,9:30:00 AM, 2029 2 Ave NYC
9/4/2014,9:30:00 AM," 1752 Walton Ave Morris Heights, BX"
9/4/2014,9:30:00 AM," 1780 Walton Ave Morris Heights, BX"
9/4/2014,9:30:00 AM, 546 W 160 St NYC
9/4/2014,9:30:00 AM," 1482 Montgomery Ave Morris Heights, BX"
9/4/2014,9:30:00 AM," 1665 Randall Ave Clason Point, BX"
9/4/2014,9:30:00 AM," 8111 45th Ave Elmhurst, QU"
9/4/2014,9:30:00 AM," 365 E 183rd St Fordham, BX"
9/4/2014,9:30:00 AM,Fredrick E Samuels 2469 7 Ave New York
9/4/2014,9:30:00 AM, 2-12 Sickles St New York
9/4/2014,9:30:00 AM, 528 W 145 St NYC
9/4/2014,9:30:00 AM," 2446 Lyvere St Morris Park, BX"
9/4/2014,9:30:00 AM, 301 West 148 St NYC
9/4/2014,9:30:00 AM," 2315 University Ave Jerome, BX"
9/4/2014,9:31:00 AM, 165 Seaman Ave NYC
9/4/2014,9:32:00 AM, 234 E 149th St Bronx
9/4/2014,9:33:00 AM," 2055 Anthony Ave Tremont, BX"
9/4/2014,9:34:00 AM,COSCO 517 E 117 St NYC
9/4/2014,9:34:00 AM, 247 W 61 St NYC
9/4/2014,9:36:00 AM," 56-45 Main St Flushing, QU"
9/4/2014,9:38:00 AM," 135 W 238th St Kingsbridge, BX"
9/4/2014,9:38:00 AM," 3419 Irwin Ave Kingsbridge, BX"
9/4/2014,9:38:00 AM,"school ne Riverdale Ave Riverdale, BX"
9/4/2014,9:38:00 AM," 1575 Blondell Ave Morris Park, BX"
9/4/2014,9:39:00 AM, 250 Fort Washington Ave NYC
9/4/2014,9:39:00 AM,JFK B6 000
9/4/2014,9:40:00 AM, 19  Cooper St NYC
9/4/2014,9:40:00 AM, 206 Audubon Ave NYC
9/4/2014,9:40:00 AM, 27 Audubon Ave NYC
9/4/2014,9:40:00 AM, 36 W 84 St NYC
9/4/2014,9:41:00 AM,"no green/ NO BORO TAXI 1035 E 219th St Baychester, BX"
9/4/2014,9:41:00 AM, 95 Old Broadway NYC
9/4/2014,9:43:00 AM, 200 Nagle Ave NYC
9/4/2014,9:45:00 AM,646-671-9463 C 631 Edgecombe Ave New York
9/4/2014,9:45:00 AM, 20 Post Ave NYC
9/4/2014,9:46:00 AM," 1794 Anthony Ave Tremont, BX"
9/4/2014,9:46:00 AM, 549 Academy St NYC
9/4/2014,9:48:00 AM, 210 E 64 St NYC
9/4/2014,9:48:00 AM, 350 W 47 St NYC
9/4/2014,9:48:00 AM," 31-11 31st Ave Sunnyside, QU"
9/4/2014,9:48:00 AM," 130 W 183rd St Morris Heights, BX"
9/4/2014,9:49:00 AM," 1515 Southern Blvd Westfarms, BX"
9/4/2014,9:49:00 AM, 139 Payson Ave NYC
9/4/2014,9:50:00 AM, 16 Van Corlear Pl NYC
9/4/2014,9:50:00 AM, 99 Hillside Ave NYC
9/4/2014,9:50:00 AM,"#8 1400 Pelham Pkwy S Parkchester, BX"
9/4/2014,9:51:00 AM," 114 W 183rd St Morris Heights, BX"
9/4/2014,9:51:00 AM, 600 W 174 St NYC
9/4/2014,9:52:00 AM, 210 Sherman Ave NYC
9/4/2014,9:53:00 AM,no carro verde 18 JACOBUS PL NYC
9/4/2014,9:53:00 AM, 600 W 204 St NYC
9/4/2014,9:53:00 AM, 1 Bennett Ave NYC
9/4/2014,9:53:00 AM," 56-45 Main St Flushing, QU"
9/4/2014,9:54:00 AM, 90 Ellwood St NYC
9/4/2014,9:54:00 AM, 270 Seaman Ave NYC
9/4/2014,9:55:00 AM," 6591 162nd St Fresh Meadows, QU"
9/4/2014,9:57:00 AM, 1 Cabrini Blvd NYC
9/4/2014,9:59:00 AM, 5 E 98 St NYC
9/4/2014,9:59:00 AM, 5025 Broadway NYC
9/4/2014,9:59:00 AM, 570 W 190 St NYC
9/4/2014,9:59:00 AM," 445 W 240th St Kingsbridge, BX"
9/4/2014,9:59:00 AM, 2 Sickles St NYC
9/4/2014,10:00:00 AM, 247 Wadsworth Ave NYC
9/4/2014,10:00:00 AM," 1298 Crosby Ave Morris Park, BX"
9/4/2014,10:00:00 AM, 1365 5 Ave NYC
9/4/2014,10:00:00 AM, 611 W 204 St NYC
9/4/2014,10:00:00 AM," 111-24 128th St South Ozone Park, QU"
9/4/2014,10:00:00 AM," 1350 Washington Ave Morrisania, BX"
9/4/2014,10:00:00 AM, 115 Wooster St NEW YORK
9/4/2014,10:00:00 AM, 465 W 166 St NYC
9/4/2014,10:00:00 AM," 116-38 194th St Jamaica, QU"
9/4/2014,10:00:00 AM," 152-02 85th Dr Jamaica, QU"
9/4/2014,10:00:00 AM, 70 Post Ave NYC
9/4/2014,10:00:00 AM," 271 E 175th St Tremont, BX"
9/4/2014,10:00:00 AM, 747 E 168th St Bronx
9/4/2014,10:00:00 AM, 170 W 233rd St Bronx
9/4/2014,10:00:00 AM,"credit card 3050 Fairfield Ave Kingsbridge, BX"
9/4/2014,10:00:00 AM," 150 W 174th St Morris Heights, BX"
9/4/2014,10:01:00 AM," 3400 Bainbridge Ave Williamsbridge, BX"
9/4/2014,10:02:00 AM, 150 Bennett Ave NYC
9/4/2014,10:03:00 AM, 34 Seaman Ave NYC
9/4/2014,10:04:00 AM, 18 Jacobus Pl NYC
9/4/2014,10:04:00 AM, 3902 Sedgwick Ave Bronx
9/4/2014,10:05:00 AM, 118 Post Ave NYC
9/4/2014,10:07:00 AM," 3555 Netherland Ave Kingsbridge, BX"
9/4/2014,10:07:00 AM, 350 W 47 St NYC
9/4/2014,10:08:00 AM, 170 W 233rd St Bronx
9/4/2014,10:10:00 AM," 3201 Grand Concourse Fordham, BX"
9/4/2014,10:10:00 AM, 535 E 70 St NYC
9/4/2014,10:10:00 AM, 5085 Broadway NYC
9/4/2014,10:10:00 AM, 560 W 184 St NYC
9/4/2014,10:11:00 AM," 1510 Waters Pl Morris Park, BX"
9/4/2014,10:13:00 AM, 165 Sherman Ave NYC
9/4/2014,10:13:00 AM,1st floor 1249 5 Ave New York
9/4/2014,10:14:00 AM, 2430 7 Ave NYC
9/4/2014,10:14:00 AM, 585 W 214 St NYC
9/4/2014,10:14:00 AM, 570 W 204 St NYC
9/4/2014,10:14:00 AM," 59 W 182nd St Morris Heights, BX"
9/4/2014,10:15:00 AM, 517 W 171 St NYC
9/4/2014,10:15:00 AM, 531 W 162 St New York
9/4/2014,10:16:00 AM,9th floor 1275 York Ave NYC
9/4/2014,10:16:00 AM, 103 Vermilyea Ave NYC
9/4/2014,10:16:00 AM," 1510 Waters Pl Morris Park, BX"
9/4/2014,10:16:00 AM," 1141 E 229th St Wakefield, BX"
9/4/2014,10:21:00 AM," 1895 University Ave Morris Heights, BX"
9/4/2014,10:22:00 AM, 51 St Nicholas Ave NYC
9/4/2014,10:22:00 AM, 3716 10 Ave NYC
9/4/2014,10:23:00 AM, 520 W 218 St NYC
9/4/2014,10:25:00 AM, 621 W 135 St NYC
9/4/2014,10:26:00 AM," 6477 Broadway Riverdale, BX"
9/4/2014,10:26:00 AM, 583 W 215 St NYC
9/4/2014,10:26:00 AM," 173-25 Jamaica Ave Jamaica, QU"
9/4/2014,10:29:00 AM, 138 E 78 St NYC
9/4/2014,10:30:00 AM, 585 W 214 St NYC
9/4/2014,10:30:00 AM, 245 Seaman Ave NYC
9/4/2014,10:30:00 AM," 730 E 228th St Wakefield, BX"
9/4/2014,10:30:00 AM," 59 W 182nd St Morris Heights, BX"
9/4/2014,10:30:00 AM, 1695 Madison Ave New York
9/4/2014,10:30:00 AM, 5480 Broadway Bronx
9/4/2014,10:30:00 AM, 248 Audubon Ave NEW YORK
9/4/2014,10:30:00 AM, 152 Manhattan Ave NYC
9/4/2014,10:30:00 AM," 1401 Teller Ave Morrisania, BX"
9/4/2014,10:30:00 AM, 17 E 124 St NYC
9/4/2014,10:30:00 AM," 893 E 241st St Wakefield, BX"
9/4/2014,10:31:00 AM, 2508 Broadway New York
9/4/2014,10:31:00 AM," 3410 Kingsbridge Ave Kingsbridge, BX"
9/4/2014,10:32:00 AM,BACK 150 W 225 St NYC
9/4/2014,10:33:00 AM, 220 E 72 St NYC
9/4/2014,10:34:00 AM, 1740 Eastchester Rd Bronx
9/4/2014,10:34:00 AM, 5676 Riverdale Ave Bronx
9/4/2014,10:35:00 AM, 310 E 14 St NYC
9/4/2014,10:36:00 AM, 30 Seaman Ave NYC
9/4/2014,10:37:00 AM," 3214 Kingsbridge Ave Kingsbridge, BX"
9/4/2014,10:39:00 AM, 103 Thayer St NYC
9/4/2014,10:39:00 AM, 1901 1 Ave NYC
9/4/2014,10:39:00 AM," 2830 Briggs Ave Fordham, BX"
9/4/2014,10:40:00 AM, 264 10 Ave NYC
9/4/2014,10:41:00 AM,Basement 525 E 68 St NYC
9/4/2014,10:41:00 AM, 78 Terrace View Ave Bronx
9/4/2014,10:41:00 AM, 150 W 225 St NYC
9/4/2014,10:42:00 AM," 600 Baychester Ave Co-Op City, BX"
9/4/2014,10:43:00 AM, 514 W 211 St NYC
9/4/2014,10:44:00 AM,ground fl 5 E 98th St New York
9/4/2014,10:45:00 AM," 595 Calhoun Ave Throgs Neck, BX"
9/4/2014,10:45:00 AM, 140 W 142 St NYC
9/4/2014,10:45:00 AM, 502 W 177 St New York
9/4/2014,10:45:00 AM, 240 Nagle Ave NYC
9/4/2014,10:45:00 AM," 2841 Heath Ave Kingsbridge, BX"
9/4/2014,10:46:00 AM," 920 Castle Hill Ave Clason Point, BX"
9/4/2014,10:46:00 AM,1st Floor 4377 Bronx Blvd Bronx
9/4/2014,10:48:00 AM," 2114 Aqueduct Ave Morris Heights, BX"
9/4/2014,10:48:00 AM, 19 Dongan Pl NYC
9/4/2014,10:49:00 AM, 161 Fort Washington Ave NYC
9/4/2014,10:50:00 AM," 1065 Southern Blvd Foxhurst, BX"
9/4/2014,10:50:00 AM," 5600 Mosholu Ave Riverdale, BX"
9/4/2014,10:51:00 AM,correo 119 Vermilyea Ave NYC
9/4/2014,10:51:00 AM," 2600 Netherland Ave Kingsbridge, BX"
9/4/2014,10:52:00 AM, 611 W 204 St NYC
9/4/2014,10:52:00 AM,  test NYC
9/4/2014,10:52:00 AM, 161 Fort Washington Ave NYC
9/4/2014,10:52:00 AM, 1-11 Marble Hill Ave NYC
9/4/2014,10:53:00 AM, 706 East 175th St Bronx
9/4/2014,10:53:00 AM, 1760 Lexington Ave NYC
9/4/2014,10:54:00 AM, 101 Sherman Ave NYC
9/4/2014,10:55:00 AM, 3800 waldo ave Bronx
9/4/2014,10:55:00 AM, 600 W 218 St NYC
9/4/2014,10:55:00 AM, 200 E 5 St NYC
9/4/2014,10:56:00 AM,salida por riverside dr 3333 Broadway NYC
9/4/2014,10:56:00 AM, 180 Fort Washington Ave NYC
9/4/2014,10:56:00 AM, 139 Payson Ave NYC
9/4/2014,10:56:00 AM,"SALIDA POR LA 66ST, driveway 142 West End Ave NYC"
9/4/2014,10:57:00 AM, 340 Haven Ave NYC
9/4/2014,10:58:00 AM, 701 E 175th St Bronx
9/4/2014,10:58:00 AM, 1305 York Ave NYC
9/4/2014,10:58:00 AM," 3 Schroeder St YONKERS, NY."
9/4/2014,10:59:00 AM, 440 W 114 St NYC
9/4/2014,11:00:00 AM," 3050 Corlear Ave Kingsbridge, BX"
9/4/2014,11:00:00 AM," 799 E 150th St South Bronx, BX"
9/4/2014,11:00:00 AM, 687 W 204 St NYC
9/4/2014,11:00:00 AM," 309 E Tremont Ave Tremont, BX"
9/4/2014,11:00:00 AM, 119 W 124th St New York
9/4/2014,11:00:00 AM, 2444 Walton Ave Bronx
9/4/2014,11:00:00 AM," 1485 Grand Concourse Tremont, BX"
9/4/2014,11:00:00 AM, 55 W 100 St NYC
9/4/2014,11:00:00 AM," 455 Woodward Ave Ridgewood, QU"
9/4/2014,11:00:00 AM," 80-45 Winchester Blvd Queens Village, QU"
9/4/2014,11:00:00 AM, 865 Columbus Ave New York
9/4/2014,11:00:00 AM, 1840 Sedgwick Ave Bronx
9/4/2014,11:00:00 AM, 219 E 97 St New York
9/4/2014,11:00:00 AM,646-360-2285 House 20 Lenox Ave New York
9/4/2014,11:00:00 AM," 2865 University Ave Jerome, BX"
9/4/2014,11:00:00 AM," 1201 Findlay Ave Morrisania, BX"
9/4/2014,11:02:00 AM, 172 Fort Washington Ave NYC
9/4/2014,11:02:00 AM, 440 W 114 St NYC
9/4/2014,11:02:00 AM, 100 E 77 St NYC
9/4/2014,11:03:00 AM,"van courtland motel office SW Broadway Riverdale, BX"
9/4/2014,11:03:00 AM, 131 Fort George Ave NYC
9/4/2014,11:04:00 AM, 345 E 37 St NYC
9/4/2014,11:05:00 AM," 3951 Gouverneur Ave Kingsbridge, BX"
9/4/2014,11:05:00 AM,1st floor 1575 Blondell Ave Bronx
9/4/2014,11:07:00 AM, 15 W 65th St New York
9/4/2014,11:07:00 AM," 1650 Grand Concourse Tremont, BX"
9/4/2014,11:09:00 AM, 550 W 125 St NYC
9/4/2014,11:11:00 AM,por 215 st 57 Park Ter E NYC
9/4/2014,11:11:00 AM,1st 10 Union Sq E NYC
9/4/2014,11:11:00 AM," 3201 Grand Concourse Fordham, BX"
9/4/2014,11:11:00 AM,NO CELL no bluetooth 234 W 147 St NYC
9/4/2014,11:13:00 AM, 67 Park Ter E NYC
9/4/2014,11:13:00 AM, 49 W 127 St NYC
9/4/2014,11:14:00 AM, 15 W 65 St NYC
9/4/2014,11:15:00 AM,"stop & shop ne Broadway Kingsbridge, BX"
9/4/2014,11:15:00 AM, 182 Nagle Ave New York
9/4/2014,11:15:00 AM, 1023 Rev James A Polite Ave Bronx
9/4/2014,11:15:00 AM, 531 W 162 St New York
9/4/2014,11:15:00 AM, 69 W 130 St New York
9/4/2014,11:15:00 AM, 627 W 136 St NYC
9/4/2014,11:15:00 AM," 3534 Bronx Blvd Williamsbridge, BX"
9/4/2014,11:16:00 AM, 154 Haven Ave NYC
9/4/2014,11:16:00 AM, 583 W 215 St NYC
9/4/2014,11:17:00 AM, 366 Wadsworth Ave NYC
9/4/2014,11:17:00 AM," 1181 Grand Concourse Morrisania, BX"
9/4/2014,11:17:00 AM, 3-9 Sickles St NYC
9/4/2014,11:19:00 AM, 15 W 65 St NYC
9/4/2014,11:19:00 AM, 515 W 170 St NYC
9/4/2014,11:19:00 AM, 525 E 68 St New York
9/4/2014,11:21:00 AM," 780 E 185th St Westfarms, BX"
9/4/2014,11:21:00 AM," 3024 Kingsbridge Ave Kingsbridge, BX"
9/4/2014,11:21:00 AM,credit card 153 Seaman Ave NYC
9/4/2014,11:22:00 AM,credit card 5210 Broadway NYC
9/4/2014,11:23:00 AM, 2 Ellwood St NYC
9/4/2014,11:24:00 AM,la heladeria ne Broadway NYC
9/4/2014,11:24:00 AM, 635 W 165 St NYC
9/4/2014,11:24:00 AM, 232 Sherman Ave NYC
9/4/2014,11:24:00 AM," 1621 Eastchester Rd Morris Park, BX"
9/4/2014,11:24:00 AM, 302 W 91 St NEW YORK
9/4/2014,11:24:00 AM,2nd flr 3050 White Plains Rd Bronx
9/4/2014,11:25:00 AM,ENTRADA 215st 57 Park Ter E NYC
9/4/2014,11:25:00 AM," 3815 Putnam Ave W Kingsbridge, BX"
9/4/2014,11:25:00 AM," 3050 Corlear Ave Kingsbridge, BX"
9/4/2014,11:26:00 AM, 145 Vermilyea Ave NYC
9/4/2014,11:27:00 AM," 3050 Corlear Ave Kingsbridge, BX"
9/4/2014,11:28:00 AM," 57 W Burnside Ave Morris Heights, BX"
9/4/2014,11:28:00 AM, 153 Seaman Ave NYC
9/4/2014,11:28:00 AM, 500 W 177 St NYC
9/4/2014,11:28:00 AM, 45. Adrian Ave NYC
9/4/2014,11:29:00 AM, 30 Dongan Pl NYC
9/4/2014,11:29:00 AM,base 4980 Broadway NYC
9/4/2014,11:30:00 AM,base 4980 Broadway NYC
9/4/2014,11:30:00 AM, 170 E 112 St New York
9/4/2014,11:30:00 AM, 630 Malcolm X Blvd NYC
9/4/2014,11:30:00 AM," 48-50 38th St Long Island City, QU"
9/4/2014,11:30:00 AM," 390 Huntington Ave Throgs Neck, BX"
9/4/2014,11:31:00 AM,"stopping shop nw Broadway Kingsbridge, BX"
9/4/2014,11:32:00 AM, 235 Seaman Ave NYC
9/4/2014,11:32:00 AM, 118 Post Ave NYC
9/4/2014,11:34:00 AM, 4960 Broadway NYC
9/4/2014,11:35:00 AM, 626 W 165 St NYC
9/4/2014,11:35:00 AM, 654 W 170 St NYC
9/4/2014,11:36:00 AM," 1250 Waters Pl Morris Park, BX"
9/4/2014,11:38:00 AM, 2121 Madison Ave NYC
9/4/2014,11:38:00 AM, 225 West 232nd St Bronx
9/4/2014,11:38:00 AM, 165 Seaman Ave NYC
9/4/2014,11:38:00 AM,"por riverdale ave, parqueoel parkeo 2750 Johnson Ave Kingsbridge, BX"
9/4/2014,11:38:00 AM, 475 E 72 St NYC
9/4/2014,11:39:00 AM, 25 Indian Rd NYC
9/4/2014,11:39:00 AM, 427 Fort Washington Ave NYC
9/4/2014,11:40:00 AM," 265 E 181st St Tremont, BX"
9/4/2014,11:41:00 AM,  test NYC
9/4/2014,11:44:00 AM," 3640 Johnson Ave Kingsbridge, BX"
9/4/2014,11:44:00 AM, 229 Seaman Ave NYC
9/4/2014,11:44:00 AM," 259 W 231st St Kingsbridge, BX"
9/4/2014,11:45:00 AM, 147 Post Ave NYC
9/4/2014,11:45:00 AM, 2172 Anthony Ave Bronx
9/4/2014,11:45:00 AM,646-280-9785 cell 1851 Schieffelin Pl Bronx
9/4/2014,11:45:00 AM, 2330 Bronx Park E Bronx
9/4/2014,11:45:00 AM, 578 E 141st St Bronx
9/4/2014,11:46:00 AM, 160 Sherman Ave NYC
9/4/2014,11:49:00 AM, 441 Convent Ave NYC
9/4/2014,11:49:00 AM, 4188 Broadway NYC
9/4/2014,11:51:00 AM," 105 W 188th St Jerome, BX"
9/4/2014,11:53:00 AM, 1000 10 Ave New York
9/4/2014,11:54:00 AM, 320 Wadsworth Ave NYC
9/4/2014,11:54:00 AM, 4960 Broadway NYC
9/4/2014,11:55:00 AM," 511 W 235th St Kingsbridge, BX"
9/4/2014,11:56:00 AM, 9 Broadway Ter NYC
9/4/2014,11:57:00 AM, 557 W 140 St NYC
9/4/2014,11:57:00 AM," 4422 3rd Ave Tremont, BX"
9/4/2014,11:57:00 AM," 502 E Tremont Ave Tremont, BX"
9/4/2014,11:59:00 AM, 425 W 59 St NYC
9/4/2014,11:59:00 AM, 3408 Giles Pl Bronx
9/4/2014,12:00:00 PM," 4569 Matilda Ave Woodlawn, BX"
9/4/2014,12:00:00 PM, 3716 10 Ave NYC
9/4/2014,12:00:00 PM, 3400 Bainbridge Ave Bronx
9/4/2014,12:00:00 PM, 700 W 178 St New York
9/4/2014,12:00:00 PM," 1372 Washington Ave Morrisania, BX"
9/4/2014,12:00:00 PM," 20 Metropolitan Vl Parkchester, BX"
9/4/2014,12:00:00 PM," 420 E 169th St Morrisania, BX"
9/4/2014,12:00:00 PM," 164 Saint Anns Ave Mott Haven, BX"
9/4/2014,12:00:00 PM, 332 E 29 St NYC
9/4/2014,12:00:00 PM," 788 Arnow Ave Williamsbridge, BX"
9/4/2014,12:00:00 PM," 1265 Gerard Ave High Bridge, BX"
9/4/2014,12:00:00 PM, 2253 3 Ave NYC
9/4/2014,12:00:00 PM, 4841 Broadway NYC
9/4/2014,12:00:00 PM, 2101 Madison Ave NYC
9/4/2014,12:00:00 PM," 200 W Tremont Ave Morris Heights, BX"
9/4/2014,12:01:00 PM," 3250 Westchester Ave Morris Park, BX"
9/4/2014,12:01:00 PM," 3424 Kossuth Ave Williamsbridge, BX"
9/4/2014,12:02:00 PM, 671 W 193 St NYC
9/4/2014,12:02:00 PM," 3130 Kingsbridge Ave Kingsbridge, BX"
9/4/2014,12:02:00 PM,esquina ne Park Ter W NYC
9/4/2014,12:03:00 PM, 2604 3rd Ave Bronx
9/4/2014,12:04:00 PM, 1046 Amsterdam Ave NYC
9/4/2014,12:05:00 PM,jeshiva univ.. 500 W 185 St NYC
9/4/2014,12:05:00 PM," 5997 Riverdale Ave Riverdale, BX"
9/4/2014,12:07:00 PM, 2133 Madison Ave NYC
9/4/2014,12:08:00 PM, 161 Fort Washington Ave NYC
9/4/2014,12:10:00 PM, 680 Fort Washington Ave NYC
9/4/2014,12:10:00 PM, 310 E 14 St NYC
9/4/2014,12:11:00 PM, 1150 St Nicholas Ave NYC
9/4/2014,12:11:00 PM,twin donuts nw Broadway NYC
9/4/2014,12:13:00 PM," 699 W 239th St Kingsbridge, BX"
9/4/2014,12:13:00 PM," 210 W 251st St Riverdale, BX"
9/4/2014,12:13:00 PM, 743 E 9 St NYC
9/4/2014,12:14:00 PM, 619 W 54 St NYC
9/4/2014,12:14:00 PM,credit card 57 Park Ter E NYC
9/4/2014,12:15:00 PM, 300 Barker Ave Bronx
9/4/2014,12:16:00 PM, 583 Riverside Dr NYC
9/4/2014,12:17:00 PM, 110 Sherman Ave NYC
9/4/2014,12:17:00 PM, 170 William St NYC
9/4/2014,12:17:00 PM," 2907 Bronxwood Ave Baychester, BX"
9/4/2014,12:18:00 PM, 226 W 125 St NYC
9/4/2014,12:19:00 PM, 61 Ellwood St NYC
9/4/2014,12:19:00 PM,3477249959 53 E 124 St NYC
9/4/2014,12:19:00 PM, 631 W 207 St NYC
9/4/2014,12:20:00 PM, 1825 Riverside Dr NYC
9/4/2014,12:21:00 PM," 1650 Selwyn Ave Tremont, BX"
9/4/2014,12:23:00 PM, 910 Riverside Dr NYC
9/4/2014,12:23:00 PM," 5652 Riverdale Ave Riverdale, BX"
9/4/2014,12:24:00 PM, 4871 Broadway NYC
9/4/2014,12:25:00 PM," 1265 Franklin Ave Morrisania, BX"
9/4/2014,12:26:00 PM, 512 W 180 St NYC
9/4/2014,12:26:00 PM, 800 5th Ave New York
9/4/2014,12:27:00 PM," 157-02 Cross Bay Blvd Howard Beach, QU"
9/4/2014,12:29:00 PM,SUPERM.. NE Broadway NYC
9/4/2014,12:29:00 PM, 111 E 59 St NYC
9/4/2014,12:29:00 PM, 2101 Madison Ave NYC
9/4/2014,12:30:00 PM, 1920 Amsterdam Ave NYC
9/4/2014,12:30:00 PM," 2280 Grand Ave Jerome, BX"
9/4/2014,12:30:00 PM, 55 Cooper St NYC
9/4/2014,12:30:00 PM," 2264 Grand Ave Morris Heights, BX"
9/4/2014,12:30:00 PM, 510 W 46 St NEW YORK
9/4/2014,12:30:00 PM, 250 W 50 St NYC
9/4/2014,12:30:00 PM," 2060 Crotona Pkwy Westfarms, BX"
9/4/2014,12:30:00 PM," 980 Aldus St Foxhurst, BX"
9/4/2014,12:31:00 PM, 12 Dongan Pl NYC
9/4/2014,12:32:00 PM, 4915 Broadway NYC
